"","campaignid","sample","Macroalgae","Turf.algae","Stony.corals","Unconsolidated","Seagrasses","Sponges","Consolidated","Other","NetName","ResName","ResArea","ZoneName","ZoneIUCN","NatLegend","Area_KM2","GAZ_DATE","LATEST_GAZ","coords.x1","coords.x2"
"847","r20150528_011128_wa-gb-auv-10b","PR_20150528_013316_169_AC16",0,8,0,52,40,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3694336,-33.4207921
"848","r20150528_011128_wa-gb-auv-10b","PR_20150528_013326_666_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3694397,-33.4206929
"849","r20150528_011128_wa-gb-auv-10b","PR_20150528_013337_162_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3694732,-33.4206019
"850","r20150528_011128_wa-gb-auv-10b","PR_20150528_013347_660_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.369483,-33.4205077
"851","r20150528_011128_wa-gb-auv-10b","PR_20150528_013358_156_AC16",0,0,0,52,48,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3695106,-33.4204134
"852","r20150528_011128_wa-gb-auv-10b","PR_20150528_013408_652_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3695293,-33.4203205
"853","r20150528_011128_wa-gb-auv-10b","PR_20150528_013419_148_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3695374,-33.4202318
"854","r20150528_011128_wa-gb-auv-10b","PR_20150528_013429_645_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3694619,-33.4202067
"855","r20150528_011128_wa-gb-auv-10b","PR_20150528_013440_143_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3693412,-33.4201893
"856","r20150528_011128_wa-gb-auv-10b","PR_20150528_013450_641_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3692236,-33.4201672
"857","r20150528_011128_wa-gb-auv-10b","PR_20150528_013501_139_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3691025,-33.4201384
"858","r20150528_011128_wa-gb-auv-10b","PR_20150528_013511_636_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3689867,-33.4201141
"859","r20150528_011128_wa-gb-auv-10b","PR_20150528_013522_133_AC16",0,8,0,60,32,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.368873,-33.4200911
"860","r20150528_011128_wa-gb-auv-10b","PR_20150528_013532_630_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3687615,-33.4200712
"861","r20150528_011128_wa-gb-auv-10b","PR_20150528_013543_127_AC16",0,0,0,96,4,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3686521,-33.42005
"862","r20150528_011128_wa-gb-auv-10b","PR_20150528_013553_625_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3685379,-33.4200264
"863","r20150528_011128_wa-gb-auv-10b","PR_20150528_013604_123_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.368426,-33.4200022
"864","r20150528_011128_wa-gb-auv-10b","PR_20150528_013614_622_AC16",0,0,0,60,40,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.36831,-33.4199809
"865","r20150528_011128_wa-gb-auv-10b","PR_20150528_013625_120_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3682074,-33.4199665
"866","r20150528_011128_wa-gb-auv-10b","PR_20150528_013635_617_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3680866,-33.419938
"867","r20150528_011128_wa-gb-auv-10b","PR_20150528_013646_115_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3679811,-33.4199214
"868","r20150528_011128_wa-gb-auv-10b","PR_20150528_013656_613_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3678653,-33.4198968
"869","r20150528_011128_wa-gb-auv-10b","PR_20150528_013707_111_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3677542,-33.4198775
"870","r20150528_011128_wa-gb-auv-10b","PR_20150528_013717_609_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.367637,-33.4198535
"871","r20150528_011128_wa-gb-auv-10b","PR_20150528_013728_107_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3675234,-33.419831
"872","r20150528_011128_wa-gb-auv-10b","PR_20150528_013738_605_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3674158,-33.4198107
"873","r20150528_011128_wa-gb-auv-10b","PR_20150528_013749_103_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3673021,-33.4197859
"874","r20150528_011128_wa-gb-auv-10b","PR_20150528_013759_601_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3671977,-33.4197671
"875","r20150528_011128_wa-gb-auv-10b","PR_20150528_013810_100_AC16",0,0,0,88,12,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3670877,-33.4197408
"876","r20150528_011128_wa-gb-auv-10b","PR_20150528_013820_598_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3669668,-33.4197166
"877","r20150528_011128_wa-gb-auv-10b","PR_20150528_013831_096_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3668619,-33.419693
"878","r20150528_011128_wa-gb-auv-10b","PR_20150528_013841_594_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3667598,-33.4197023
"879","r20150528_011128_wa-gb-auv-10b","PR_20150528_013852_093_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3667737,-33.4197771
"880","r20150528_011128_wa-gb-auv-10b","PR_20150528_013902_590_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3667563,-33.4198863
"881","r20150528_011128_wa-gb-auv-10b","PR_20150528_013913_089_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3667557,-33.4199972
"882","r20150528_011128_wa-gb-auv-10b","PR_20150528_013923_587_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3667332,-33.4200992
"883","r20150528_011128_wa-gb-auv-10b","PR_20150528_013934_086_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3667255,-33.4202053
"884","r20150528_011128_wa-gb-auv-10b","PR_20150528_013945_085_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.366707,-33.4203148
"885","r20150528_011128_wa-gb-auv-10b","PR_20150528_013955_584_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3667028,-33.4204143
"886","r20150528_011128_wa-gb-auv-10b","PR_20150528_014006_082_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3666869,-33.4205171
"887","r20150528_011128_wa-gb-auv-10b","PR_20150528_014016_580_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3666661,-33.4206188
"888","r20150528_011128_wa-gb-auv-10b","PR_20150528_014027_079_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3666632,-33.4207242
"889","r20150528_011128_wa-gb-auv-10b","PR_20150528_014037_577_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3666412,-33.420825
"890","r20150528_011128_wa-gb-auv-10b","PR_20150528_014048_075_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3666365,-33.4209299
"891","r20150528_011128_wa-gb-auv-10b","PR_20150528_014058_574_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3666164,-33.4210319
"892","r20150528_011128_wa-gb-auv-10b","PR_20150528_014109_073_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3666186,-33.4211293
"893","r20150528_011128_wa-gb-auv-10b","PR_20150528_014119_573_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3665936,-33.4212264
"894","r20150528_011128_wa-gb-auv-10b","PR_20150528_014130_072_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3665968,-33.4213201
"895","r20150528_011128_wa-gb-auv-10b","PR_20150528_014140_571_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3665652,-33.4214153
"896","r20150528_011128_wa-gb-auv-10b","PR_20150528_014151_070_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3665767,-33.4215122
"897","r20150528_011128_wa-gb-auv-10b","PR_20150528_014201_569_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3665514,-33.4216103
"898","r20150528_011128_wa-gb-auv-10b","PR_20150528_014212_068_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3665538,-33.4217075
"899","r20150528_011128_wa-gb-auv-10b","PR_20150528_014222_567_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3665285,-33.4218078
"900","r20150528_011128_wa-gb-auv-10b","PR_20150528_014233_566_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3665273,-33.4219134
"901","r20150528_011128_wa-gb-auv-10b","PR_20150528_014244_064_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3665023,-33.4220127
"902","r20150528_011128_wa-gb-auv-10b","PR_20150528_014254_563_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3665024,-33.4221142
"903","r20150528_011128_wa-gb-auv-10b","PR_20150528_014305_061_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3664811,-33.4222135
"904","r20150528_011128_wa-gb-auv-10b","PR_20150528_014315_560_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3664833,-33.4223148
"905","r20150528_011128_wa-gb-auv-10b","PR_20150528_014326_059_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3664593,-33.4224156
"906","r20150528_011128_wa-gb-auv-10b","PR_20150528_014336_559_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.366467,-33.4225156
"907","r20150528_011128_wa-gb-auv-10b","PR_20150528_014347_057_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3664327,-33.4226189
"908","r20150528_011128_wa-gb-auv-10b","PR_20150528_014357_556_AC16",0,0,0,92,8,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3664488,-33.4227155
"909","r20150528_011128_wa-gb-auv-10b","PR_20150528_014408_055_AC16",0,0,0,52,44,0,0,4,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3664255,-33.4228138
"910","r20150528_011128_wa-gb-auv-10b","PR_20150528_014418_554_AC16",0,0,0,72,28,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3664282,-33.4229085
"911","r20150528_011128_wa-gb-auv-10b","PR_20150528_014429_054_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3664195,-33.4230023
"912","r20150528_011128_wa-gb-auv-10b","PR_20150528_014439_553_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.366409,-33.423104
"913","r20150528_011128_wa-gb-auv-10b","PR_20150528_014450_052_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.366404,-33.423202
"914","r20150528_011128_wa-gb-auv-10b","PR_20150528_014500_551_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3663851,-33.4233004
"915","r20150528_011128_wa-gb-auv-10b","PR_20150528_014511_050_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3663631,-33.423393
"916","r20150528_011128_wa-gb-auv-10b","PR_20150528_014521_549_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.366275,-33.4233855
"917","r20150528_011128_wa-gb-auv-10b","PR_20150528_014532_048_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.366177,-33.4233538
"918","r20150528_011128_wa-gb-auv-10b","PR_20150528_014542_548_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3660463,-33.4233287
"919","r20150528_011128_wa-gb-auv-10b","PR_20150528_014553_048_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3659225,-33.4233026
"920","r20150528_011128_wa-gb-auv-10b","PR_20150528_014603_548_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.365805,-33.4232823
"921","r20150528_011128_wa-gb-auv-10b","PR_20150528_014614_047_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3656857,-33.423257
"922","r20150528_011128_wa-gb-auv-10b","PR_20150528_014624_546_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3655788,-33.4232384
"923","r20150528_011128_wa-gb-auv-10b","PR_20150528_014635_044_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3654669,-33.4232153
"924","r20150528_011128_wa-gb-auv-10b","PR_20150528_014645_543_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3653533,-33.4231939
"925","r20150528_011128_wa-gb-auv-10b","PR_20150528_014656_043_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3652454,-33.4231698
"926","r20150528_011128_wa-gb-auv-10b","PR_20150528_014706_543_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3651404,-33.4231461
"927","r20150528_011128_wa-gb-auv-10b","PR_20150528_014717_044_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3650177,-33.4231163
"928","r20150528_011128_wa-gb-auv-10b","PR_20150528_014727_544_AC16",0,0,0,52,48,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3649151,-33.4230979
"929","r20150528_011128_wa-gb-auv-10b","PR_20150528_014738_044_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3647919,-33.4230666
"930","r20150528_011128_wa-gb-auv-10b","PR_20150528_014748_543_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3646796,-33.423042
"931","r20150528_011128_wa-gb-auv-10b","PR_20150528_014759_042_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.364566,-33.4230155
"932","r20150528_011128_wa-gb-auv-10b","PR_20150528_014809_542_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3644578,-33.4229943
"933","r20150528_011128_wa-gb-auv-10b","PR_20150528_014820_043_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3643498,-33.4229679
"934","r20150528_011128_wa-gb-auv-10b","PR_20150528_014830_545_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.364236,-33.4229447
"935","r20150528_011128_wa-gb-auv-10b","PR_20150528_014841_046_AC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3641367,-33.4229236
