"","campaignid","sample","Macroalgae","Turf.algae","Stony.corals","Unconsolidated","Seagrasses","Sponges","Consolidated","NetName","ResName","ResArea","ZoneName","ZoneIUCN","NatLegend","Area_KM2","GAZ_DATE","LATEST_GAZ","coords.x1","coords.x2"
"243","2014-12_Geographe_Bay_stereoBRUVs","512",0,20,0,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.4873333,-33.5094
"244","2014-12_Geographe_Bay_stereoBRUVs","52",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2982,-33.49265
"245","2014-12_Geographe_Bay_stereoBRUVs","523",0,0,0,5,95,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.1589167,-33.5634333
"246","2014-12_Geographe_Bay_stereoBRUVs","527",0,0,0,0,100,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2078167,-33.5894167
"247","2014-12_Geographe_Bay_stereoBRUVs","528",0,46.67,0,0,53.34,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.4971,-33.48105
"248","2014-12_Geographe_Bay_stereoBRUVs","53",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3565167,-33.3582167
"249","2014-12_Geographe_Bay_stereoBRUVs","538",5,20,0,40,35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.3846667,-33.5839167
"250","2014-12_Geographe_Bay_stereoBRUVs","54",0,0,0,47.62,47.62,4.76,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.1532,-33.51305
"251","2014-12_Geographe_Bay_stereoBRUVs","543",20,80,0,0,0,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2434,-33.5950333
"252","2014-12_Geographe_Bay_stereoBRUVs","544",0,14.28,0,57.14,23.81,4.76,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.43405,-33.4464167
"253","2014-12_Geographe_Bay_stereoBRUVs","55",0,0,0,40,60,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2801167,-33.5708667
"254","2014-12_Geographe_Bay_stereoBRUVs","551",0,0,0,0,100.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.3901333,-33.5735167
"255","2014-12_Geographe_Bay_stereoBRUVs","554",0,0,0,0,100,0,0,"South-west","Geographe",976.656117,"National Park Zone","II","National Park Zone (IUCN II)",15.2725206762,"1899/12/30","1899/12/30",115.3835167,-33.55765
"256","2014-12_Geographe_Bay_stereoBRUVs","56",0,0,0,89.47,10.52,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2224167,-33.4953
"257","2014-12_Geographe_Bay_stereoBRUVs","560",0,0,0,16.67,83.33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.5268667,-33.4381667
"258","2014-12_Geographe_Bay_stereoBRUVs","567",0,0,0,25,75,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2760167,-33.5866833
"259","2014-12_Geographe_Bay_stereoBRUVs","570",0,0,0,7.69,92.3,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.1625333,-33.5731333
"260","2014-12_Geographe_Bay_stereoBRUVs","572",11.11,0,0,0,88.88,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.5492167,-33.3913
"261","2014-12_Geographe_Bay_stereoBRUVs","579",13.04,34.78,0,0,52.17,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.37405,-33.5017167
"262","2014-12_Geographe_Bay_stereoBRUVs","58",0,20,0,0,80,0,0,"South-west","Geographe",976.656117,"National Park Zone","II","National Park Zone (IUCN II)",15.2725206762,"1899/12/30","1899/12/30",115.3795833,-33.56965
"263","2014-12_Geographe_Bay_stereoBRUVs","583",0,69.57,0,0,21.74,8.7,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3932,-33.47835
"264","2014-12_Geographe_Bay_stereoBRUVs","586",10,10,0,25,55,0,0,"South-west","Geographe",976.656117,"National Park Zone","II","National Park Zone (IUCN II)",15.2725206762,"1899/12/30","1899/12/30",115.38595,-33.5309167
"265","2014-12_Geographe_Bay_stereoBRUVs","587",0,45,0,0,55,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1873833,-33.5934667
"266","2014-12_Geographe_Bay_stereoBRUVs","592",0,4.35,0,4.35,91.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.4460167,-33.5185
"267","2014-12_Geographe_Bay_stereoBRUVs","599",0,78.27,0,4.35,17.39,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.4508,-33.5021167
"268","2014-12_Geographe_Bay_stereoBRUVs","6",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.1204167,-33.4070833
"269","2014-12_Geographe_Bay_stereoBRUVs","60",0,40.91,0,0,59.09,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.5049333,-33.3626167
"270","2014-12_Geographe_Bay_stereoBRUVs","602",0,50,0,5,45,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.25615,-33.6202
"271","2014-12_Geographe_Bay_stereoBRUVs","608",0,40,0,0,60,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.4702833,-33.4551833
"272","2014-12_Geographe_Bay_stereoBRUVs","61",0,15,0,85,0,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.1345167,-33.4992833
"273","2014-12_Geographe_Bay_stereoBRUVs","611",0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.4590333,-33.5421333
"274","2014-12_Geographe_Bay_stereoBRUVs","615",0,9.1,0,4.55,86.36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.3327667,-33.5980667
"275","2014-12_Geographe_Bay_stereoBRUVs","618",5,85,0,10,0,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.3528167,-33.5678833
"276","2014-12_Geographe_Bay_stereoBRUVs","62",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3306833,-33.4505
"277","2014-12_Geographe_Bay_stereoBRUVs","623",0,0,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1556167,-33.6129333
"278","2014-12_Geographe_Bay_stereoBRUVs","624",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.4918833,-33.4209667
"279","2014-12_Geographe_Bay_stereoBRUVs","63",16.67,0,0,66.67,16.66,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2562,-33.50385
"280","2014-12_Geographe_Bay_stereoBRUVs","631",40,20,0,25,15,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2541167,-33.5778833
"281","2014-12_Geographe_Bay_stereoBRUVs","633",0,95.24,0,0,4.76,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.4535,-33.4711667
"282","2014-12_Geographe_Bay_stereoBRUVs","634",0,81.82,0,0,18.18,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.4141167,-33.5336667
"283","2014-12_Geographe_Bay_stereoBRUVs","635",0,15,0,5,80,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.1995667,-33.5809667
"284","2014-12_Geographe_Bay_stereoBRUVs","64",0,23.81,0,0,76.19,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.50945,-33.4364167
"285","2014-12_Geographe_Bay_stereoBRUVs","640",0,48,0,0,48,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.4646167,-33.5162
"286","2014-12_Geographe_Bay_stereoBRUVs","647",0,0,0,0,100,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.42465,-33.4926
"287","2014-12_Geographe_Bay_stereoBRUVs","65",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.2047667,-33.3597167
"288","2014-12_Geographe_Bay_stereoBRUVs","650",7.69,15.38,0,0,76.92,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.3715667,-33.5131167
"289","2014-12_Geographe_Bay_stereoBRUVs","655",0,23.81,0,9.52,66.67,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2456833,-33.5812
"290","2014-12_Geographe_Bay_stereoBRUVs","656",0,0,0,0,100,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.5503833,-33.3713167
"291","2014-12_Geographe_Bay_stereoBRUVs","666",4.76,0,0,52.38,42.86,0,0,"South-west","Geographe",976.656117,"National Park Zone","II","National Park Zone (IUCN II)",15.2725206762,"1899/12/30","1899/12/30",115.35715,-33.5511167
"292","2014-12_Geographe_Bay_stereoBRUVs","67",0,0,0,71.43,28.58,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.0859333,-33.4783167
"293","2014-12_Geographe_Bay_stereoBRUVs","672",0,0,0,0,100.01,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.53565,-33.4004333
"294","2014-12_Geographe_Bay_stereoBRUVs","679",0,0,0,80,20,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.4152667,-33.4721333
"295","2014-12_Geographe_Bay_stereoBRUVs","68",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.2426,-33.3881667
"296","2014-12_Geographe_Bay_stereoBRUVs","682",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.3354167,-33.5696167
"297","2014-12_Geographe_Bay_stereoBRUVs","684",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.1735,-33.5845333
"298","2014-12_Geographe_Bay_stereoBRUVs","688",0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.3181333,-33.6026333
"299","2014-12_Geographe_Bay_stereoBRUVs","69",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.4040333,-33.3534333
"300","2014-12_Geographe_Bay_stereoBRUVs","694",0,72.22,0,0,27.79,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.34985,-33.5280667
"301","2014-12_Geographe_Bay_stereoBRUVs","698",0,4.76,0,0,95.24,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.4035333,-33.5246167
"302","2014-12_Geographe_Bay_stereoBRUVs","7",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.4457,-33.4204833
"303","2014-12_Geographe_Bay_stereoBRUVs","70",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.1513667,-33.4158833
"304","2014-12_Geographe_Bay_stereoBRUVs","704",0,9.52,0,9.52,61.9,19.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.5324,-33.48475
"305","2014-12_Geographe_Bay_stereoBRUVs","71",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.4286667,-33.4270833
"306","2014-12_Geographe_Bay_stereoBRUVs","711",0,0,0,59.09,40.91,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.5666,-33.36945
"307","2014-12_Geographe_Bay_stereoBRUVs","714",0,0,0,27.27,72.72,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1468167,-33.5792667
"308","2014-12_Geographe_Bay_stereoBRUVs","719",8.7,0,0,91.3,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.23245,-33.6009667
"309","2014-12_Geographe_Bay_stereoBRUVs","72",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.32235,-33.4624833
"310","2014-12_Geographe_Bay_stereoBRUVs","720",7.69,0,0,88.46,3.85,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.58345,-33.3599
"311","2014-12_Geographe_Bay_stereoBRUVs","73",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.1456,-33.3718
"312","2014-12_Geographe_Bay_stereoBRUVs","735",0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1433167,-33.5620333
"313","2014-12_Geographe_Bay_stereoBRUVs","736",0,0,0,23.08,76.91,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.5606333,-33.3850833
"314","2014-12_Geographe_Bay_stereoBRUVs","746",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.3570667,-33.5794333
"315","2014-12_Geographe_Bay_stereoBRUVs","748",10,30,0,0,60,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.5138333,-33.3695667
"316","2014-12_Geographe_Bay_stereoBRUVs","75",0,0,0,0,100.01,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.29455,-33.5893333
"317","2014-12_Geographe_Bay_stereoBRUVs","752",27.28,0,0,72.73,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.5914167,-33.3765667
"318","2014-12_Geographe_Bay_stereoBRUVs","755",0,65,0,20,15,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.4571167,-33.43385
"319","2014-12_Geographe_Bay_stereoBRUVs","759",0,0,0,0,100,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.3173333,-33.5759
"320","2014-12_Geographe_Bay_stereoBRUVs","76",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.2846833,-33.41295
"321","2014-12_Geographe_Bay_stereoBRUVs","762",15.79,81.58,0,0,0,2.63,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.4149,-33.5198667
"322","2014-12_Geographe_Bay_stereoBRUVs","764",0,25,0,0,75,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.49605,-33.3744333
"323","2014-12_Geographe_Bay_stereoBRUVs","77",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.1029,-33.45575
"324","2014-12_Geographe_Bay_stereoBRUVs","779",0,90.47,0,0,9.52,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2263667,-33.5817167
"325","2014-12_Geographe_Bay_stereoBRUVs","78",0,69.57,0,0,30.43,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.4437667,-33.5076
"326","2014-12_Geographe_Bay_stereoBRUVs","782",0,0,0,0,100,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.4368333,-33.5142
"327","2014-12_Geographe_Bay_stereoBRUVs","783",0,27.78,0,16.67,55.55,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2263667,-33.5817167
"328","2014-12_Geographe_Bay_stereoBRUVs","784",0,75,0,0,25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1773667,-33.6014333
"329","2014-12_Geographe_Bay_stereoBRUVs","79",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2308833,-33.5874
"330","2014-12_Geographe_Bay_stereoBRUVs","791",0,60,0,16,24,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.4435167,-33.4851333
"331","2014-12_Geographe_Bay_stereoBRUVs","794",0,0,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.2039333,-33.6248167
"332","2014-12_Geographe_Bay_stereoBRUVs","80",0,20,0,0,80,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.5195333,-33.3515833
"333","2014-12_Geographe_Bay_stereoBRUVs","800",13.33,26.67,0,40,13.33,6.67,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.1934833,-33.5731667
"334","2014-12_Geographe_Bay_stereoBRUVs","807",35,65,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.4907,-33.494
"335","2014-12_Geographe_Bay_stereoBRUVs","81",0,0,0,80,20,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.23045,-33.3788167
"336","2014-12_Geographe_Bay_stereoBRUVs","810",0,40.91,0,31.82,27.28,0,0,"South-west","Geographe",976.656117,"National Park Zone","II","National Park Zone (IUCN II)",15.2725206762,"1899/12/30","1899/12/30",115.3766,-33.5513333
"337","2014-12_Geographe_Bay_stereoBRUVs","816",0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.56325,-33.3996
"338","2014-12_Geographe_Bay_stereoBRUVs","82",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.1102833,-33.3955167
"339","2014-12_Geographe_Bay_stereoBRUVs","823",0,10.53,0,0,84.21,5.26,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2872167,-33.5857333
"340","2014-12_Geographe_Bay_stereoBRUVs","826",0,0,0,10,90,0,0,"South-west","Geographe",976.656117,"National Park Zone","II","National Park Zone (IUCN II)",15.2725206762,"1899/12/30","1899/12/30",115.4005833,-33.5426833
"341","2014-12_Geographe_Bay_stereoBRUVs","828",0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.5295667,-33.4174667
"342","2014-12_Geographe_Bay_stereoBRUVs","83",0,20,0,0,80,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.37905,-33.46935
"343","2014-12_Geographe_Bay_stereoBRUVs","832",0,0,0,38.46,61.54,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.5196833,-33.4556167
"344","2014-12_Geographe_Bay_stereoBRUVs","839",5,10,0,0,85,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.4085,-33.4873
"345","2014-12_Geographe_Bay_stereoBRUVs","84",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.1924,-33.3964667
"346","2014-12_Geographe_Bay_stereoBRUVs","842",0,17.65,0,58.82,11.76,11.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.11485,-33.5681167
"347","2014-12_Geographe_Bay_stereoBRUVs","843",0,88.89,0,0,11.12,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2586,-33.5999833
"348","2014-12_Geographe_Bay_stereoBRUVs","848",0,86.36,0,0,13.64,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.5323,-33.35185
"349","2014-12_Geographe_Bay_stereoBRUVs","855",0,35,0,5,60,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.4357667,-33.4901
"350","2014-12_Geographe_Bay_stereoBRUVs","858",0,12.5,0,87.5,0,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.3461833,-33.5573167
"351","2014-12_Geographe_Bay_stereoBRUVs","86",0,0,0,36.84,63.16,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.1785167,-33.5405167
"352","2014-12_Geographe_Bay_stereoBRUVs","864",0,26.32,0,0,73.69,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.3720667,-33.58325
"353","2014-12_Geographe_Bay_stereoBRUVs","87",23.53,76.47,0,0,0,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.4589333,-33.4896
"354","2014-12_Geographe_Bay_stereoBRUVs","879",0,0,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1828667,-33.6168833
"355","2014-12_Geographe_Bay_stereoBRUVs","88",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2145333,-33.5010667
"356","2014-12_Geographe_Bay_stereoBRUVs","880",0,0,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.4444,-33.53655
"357","2014-12_Geographe_Bay_stereoBRUVs","89",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.0563833,-33.3828167
"358","2014-12_Geographe_Bay_stereoBRUVs","9",5,45,0,50,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.1361167,-33.3643333
